rho2.5   16Mg+16Si+49O+Fe N=  82  V[A^3]= 1114.5958 rho[g/cc]=  2.5000 T[K]=   3000  P[GPa]=     2.805  0.239 E[Ha]= -18.52729500  0.02039700  t= 10.66  6.39  
rho2.6   16Mg+16Si+49O+Fe N=  82  V[A^3]= 1071.7268 rho[g/cc]=  2.6000 T[K]=   3000  P[GPa]=     3.465  0.154 E[Ha]= -18.47713700  0.02000600  t= 11.59  6.96  
rho2.65  16Mg+16Si+49O+Fe N=  82  V[A^3]= 1051.5055 rho[g/cc]=  2.6500 T[K]=   3000  P[GPa]=     3.384  0.249 E[Ha]= -18.43911400  0.01788200  t=  2.67  1.60  
rho2.7   16Mg+16Si+49O+Fe N=  82  V[A^3]= 1032.0332 rho[g/cc]=  2.7000 T[K]=   3000  P[GPa]=     5.064  0.155 E[Ha]= -18.51428200  0.01707800  t= 13.99  8.39  
rho2.8   16Mg+16Si+49O+Fe N=  82  V[A^3]=  995.1749 rho[g/cc]=  2.8000 T[K]=   3000  P[GPa]=     6.358  0.181 E[Ha]= -18.50097600  0.01146600  t= 12.54  7.52  
rho2.9   16Mg+16Si+49O+Fe N=  82  V[A^3]=  960.8585 rho[g/cc]=  2.9000 T[K]=   3000  P[GPa]=     8.228  0.218 E[Ha]= -18.48511100  0.01805100  t=  5.89  3.54  
rho3.0   16Mg+16Si+49O+Fe N=  82  V[A^3]=  928.8299 rho[g/cc]=  3.0000 T[K]=   3000  P[GPa]=    11.003  0.217 E[Ha]= -18.55449500  0.01611600  t= 10.92  6.55  
rho3.1   16Mg+16Si+49O+Fe N=  82  V[A^3]=  898.8676 rho[g/cc]=  3.1000 T[K]=   3000  P[GPa]=    12.933  0.265 E[Ha]= -18.50439100  0.01842900  t=  5.67  3.40  
rho3.2   16Mg+16Si+49O+Fe N=  82  V[A^3]=  870.7780 rho[g/cc]=  3.2000 T[K]=   3000  P[GPa]=    15.597  0.332 E[Ha]= -18.47263800  0.01492400  t=  7.80  4.68  
rho3.3   16Mg+16Si+49O+Fe N=  82  V[A^3]=  844.3908 rho[g/cc]=  3.3000 T[K]=   3000  P[GPa]=    18.037  0.248 E[Ha]= -18.48685800  0.01320500  t= 12.99  7.80  
rho3.4   16Mg+16Si+49O+Fe N=  82  V[A^3]=  819.5558 rho[g/cc]=  3.4000 T[K]=   3000  P[GPa]=    20.264  0.295 E[Ha]= -18.41114600  0.01312700  t=  9.08  5.45  
rho3.5   16Mg+16Si+49O+Fe N=  82  V[A^3]=  796.1399 rho[g/cc]=  3.5000 T[K]=   3000  P[GPa]=    23.494  0.308 E[Ha]= -18.37153000  0.02102600  t=  7.70  4.62  
rho3.6   16Mg+16Si+49O+Fe N=  82  V[A^3]=  774.0249 rho[g/cc]=  3.6000 T[K]=   3000  P[GPa]=    26.120  0.514 E[Ha]= -18.25405500  0.00694300  t=  8.08  4.85  
